source,comments,timestamp,text_clean,text_refined,text_for_lda,text_for_bertopic
maps,Pelayanan adminduk sangat memuaskan baik di tingkat kelurahan maupun di tingkat dinas dan merasa sangat bangga dengan kinerja Pemkot Surabaya terutama di bidang adminduk,,pelayanan adminduk sangat memuaskan baik di tingkat kelurahan maupun di tingkat dinas dan merasa sangat bangga dengan kinerja pemkot surabaya terutama di bidang adminduk,pelayanan adminduk sangat memuaskan baik di tingkat kelurahan maupun di tingkat dinas dan merasa sangat bangga dengan kinerja pemkot surabaya terutama di bidang adminduk,pelayanan adminduk memuaskan tingkat kelurahan tingkat dinas bangga kinerja pemkot bidang adminduk,pelayanan adminduk sangat memuaskan baik di tingkat kelurahan maupun di tingkat dinas dan merasa sangat bangga dengan kinerja pemkot terutama di bidang adminduk
maps,Tolong dong pak jangan buat bingung kami mau perbaikan tahun akte .. d suruh mnta surat lahir udah jelas surat lhir dlu d kumpulkan wktu bikin .. akte aduh,,tolong dong pak jangan buat bingung kami mau perbaikan tahun akte d suruh mnta surat lahir udah jelas surat lhir dlu d kumpulkan wktu bikin akte aduh,tolong dong pak jangan buat bingung kami mau perbaikan tahun akte d suruh mnta surat lahir udah jelas surat lhir dlu d kumpulkan wktu bikin akte aduh,bingung perbaikan akte d suruh mnta surat lahir surat lhir dlu d kumpulkan wktu bikin akte aduh,dong jangan buat bingung kami mau perbaikan tahun akte d suruh mnta surat lahir udah jelas surat lhir dlu d kumpulkan wktu bikin akte aduh
maps,Masak mau ganti KTP yg rusak aja di persuli.. Uda daftar bolak balik Masi saja gk bisa.. tolong donk di lancarkan.. setiap daftar gk bias apa karena fiel Pdf atau singla kek.. padal signal Uda kencen.. tolonk di permuda donk,,masak mau ganti ktp yg rusak aja di persuli uda daftar bolak balik masi saja gk bisa tolong donk di lancarkan setiap daftar gk bias apa karena fiel pdf atau singla kek padal signal uda kencen tolonk di permuda donk,masak mau ganti ktp yang rusak aja di persuli uda daftar bolak balik masi saja gk bisa tolong donk di lancarkan setiap daftar gk bias apa karena fiel pdf atau singla kek padal signal uda kencen tolonk di permuda donk,masak ganti ktp rusak persuli uda daftar bolak masi gk donk lancarkan daftar gk bias fiel pdf singla kek padal signal uda kencen tolonk permuda donk,masak mau ganti ktp yang rusak aja di persuli uda daftar bolak balik masi saja gk bisa donk di lancarkan setiap daftar gk bias apa karena fiel pdf atau singla kek padal signal uda kencen tolonk di permuda donk
maps,Saya buat akte kematian ayah saya kenapa sudah 1 bln kok belum jadi katanya dikirim kerumah dlm 2 minggu. Tp sudah 1 bln belum ada kejelasan. Mohon diperhatikan untuk dispendukcapil,,saya buat akte kematian ayah saya kenapa sudah bln kok belum jadi katanya dikirim kerumah dlm minggu tp sudah bln belum ada kejelasan mohon diperhatikan untuk dispendukcapil,saya buat akte kematian ayah saya kenapa sudah bln kok belum jadi katanya dikirim kerumah dlm minggu tp sudah bln belum ada kejelasan mohon diperhatikan untuk dispendukcapil,akte kematian ayah bln belum dikirim kerumah dlm tp bln belum kejelasan diperhatikan,saya buat akte kematian ayah saya kenapa sudah bln kok belum jadi katanya dikirim kerumah dlm minggu tp sudah bln belum ada kejelasan diperhatikan untuk
maps,Pelayanan Ramah & Cepat 👍 saya urus KTP cuman Bawa KK tanpa Harus surat pengantar Langsung dilayani dengan cepat 👍 cuman tempat Parkirnya rodok medeni 😂😭 Jalan Masuk & Keluar dijadikan Satu Tidak Ada Pembatasnya 😂😅 Mohon dikasih pembatas supaya sedikit lebih aman …,,pelayanan ramah cepat saya urus ktp cuman bawa kk tanpa harus surat pengantar langsung dilayani dengan cepat cuman tempat parkirnya rodok medeni jalan masuk keluar dijadikan satu tidak ada pembatasnya mohon dikasih pembatas supaya sedikit lebih aman,pelayanan ramah cepat saya urus ktp cuman bawa kartu keluarga tanpa harus surat pengantar langsung dilayani dengan cepat cuman tempat parkirnya rodok medeni jalan masuk keluar dijadikan satu tidak ada pembatasnya mohon dikasih pembatas supaya sedikit lebih aman,pelayanan ramah cepat urus ktp cuman bawa kartu keluarga surat pengantar langsung dilayani cepat cuman parkirnya rodok medeni jalan masuk dijadikan tidak pembatasnya dikasih pembatas aman,pelayanan ramah cepat saya urus ktp cuman bawa kartu keluarga tanpa harus surat pengantar langsung dilayani dengan cepat cuman tempat parkirnya rodok medeni jalan masuk keluar dijadikan satu tidak ada pembatasnya dikasih pembatas supaya sedikit lebih aman
maps,"Wahhh parah si ini dispenduk , pelayanan lemot , nyesel pindah ke Surabaya sih kalau prosesx ruwet dan lama banget kayak gini sampe berbulan2 hanya untuk ngurus KK",,wahhh parah si ini dispenduk pelayanan lemot nyesel pindah ke surabaya sih kalau prosesx ruwet dan lama banget kayak gini sampe berbulan hanya untuk ngurus kk,wahhh parah si ini dispenduk pelayanan lemot nyesel pindah ke surabaya sih kalau prosesx ruwet dan lama banget kayak gini sampe berbulan hanya untuk ngurus kartu keluarga,wahhh parah dispenduk pelayanan lemot nyesel pindah prosesx ruwet kayak gini sampe berbulan ngurus kartu keluarga,wahhh parah si ini dispenduk pelayanan lemot nyesel pindah ke sih kalau prosesx ruwet dan lama banget kayak gini sampe berbulan hanya untuk ngurus kartu keluarga
maps,Pelayanan dari pegawai ramah. Saran kami.. datang sore saja... kalau pagi-siang antri lamaaaaa... apalagi kalau sistemnya error. Waaah.. semakin gak jelas lamanya.. …,,pelayanan dari pegawai ramah saran kami datang sore saja kalau pagi siang antri lamaaaaa apalagi kalau sistemnya error waaah semakin gak jelas lamanya,pelayanan dari pegawai ramah saran kami datang sore saja kalau pagi siang antri lamaaaaa apalagi kalau sistemnya error waaah semakin tidak jelas lamanya,pelayanan pegawai ramah saran antri lamaaaaa sistemnya error waaah tidak,pelayanan dari pegawai ramah saran kami datang saja kalau antri lamaaaaa apalagi kalau sistemnya error waaah semakin tidak jelas lamanya
maps,Assalamualaikum pak sy  mau tanya pembuatan Kk dan ktp alas nama abdul rasid,,assalamualaikum pak sy mau tanya pembuatan kk dan ktp alas nama abdul rasid,assalamualaikum pak sy mau tanya pembuatan kartu keluarga dan ktp alas nama abdul rasid,assalamualaikum sy pembuatan kartu keluarga ktp alas nama abdul rasid,assalamualaikum sy mau pembuatan kartu keluarga dan ktp alas nama abdul rasid
maps,"Pelayanan bagus,ramah dan humble",,pelayanan bagus ramah dan humble,pelayanan bagus ramah dan humble,pelayanan bagus ramah humble,pelayanan bagus ramah dan humble
maps,"Aneh banget, di kota ku bikin KTP sehari jadi kalo langsung ke Dispenduk. Lah ini Surabaya kota besar di Jawa timur malah ribet bukan maen.",,aneh banget di kota ku bikin ktp sehari jadi kalo langsung ke dispenduk lah ini surabaya kota besar di jawa timur malah ribet bukan maen,aneh banget di kota ku bikin ktp sehari jadi kalo langsung ke dispenduk lah ini surabaya kota besar di jawa timur malah ribet bukan maen,aneh kota ku bikin ktp kalo langsung dispenduk kota besar jawa timur ribet bukan maen,aneh banget di kota ku bikin ktp sehari jadi kalo langsung ke dispenduk lah ini kota besar di jawa timur malah ribet bukan maen
maps,"Katanya suruh ngurus akta online sudah di urus tapi hasil scannya tidak maksimal, ditanyakan di kelurahan katanya suruh download terus, sampai 2 minggu di  download hasilnya tetap sama, terus kata kelurahan suruh tlp call center tapi …",,katanya suruh ngurus akta online sudah di urus tapi hasil scannya tidak maksimal ditanyakan di kelurahan katanya suruh download terus sampai minggu di download hasilnya tetap sama terus kata kelurahan suruh tlp call center tapi,katanya suruh ngurus akta online sudah di urus tapi hasil scannya tidak maksimal ditanyakan di kelurahan katanya suruh download terus sampai minggu di download hasilnya tetap sama terus kata kelurahan suruh tlp call center tapi,suruh ngurus akta online urus hasil scannya tidak maksimal kelurahan suruh download download hasilnya kelurahan suruh tlp call center,katanya suruh ngurus akta online sudah di urus tapi hasil scannya tidak maksimal ditanyakan di kelurahan katanya suruh download terus sampai minggu di download hasilnya tetap sama terus kata kelurahan suruh tlp call center tapi
maps,Kalau ktp fotonya pudar apa bisa buat baru lagi?,,kalau ktp fotonya pudar apa bisa buat baru lagi,kalau ktp fotonya pudar apa bisa buat baru lagi,ktp fotonya pudar,kalau ktp fotonya pudar apa bisa buat baru lagi
maps,"Dengan adanya pengurusan melalui satu atap jadi lebih mudah dan cepat, loket yg cukup banyak dan pelayanan cukup ramah.
Thanks Bu Walikota sudah merubah sedemikian rupa jasa pelayanan publik menjadi lebih baik, semoga ini akan berlanjut untuk selamanya.",,dengan adanya pengurusan melalui satu atap jadi lebih mudah dan cepat loket yg cukup banyak dan pelayanan cukup ramah thanks bu walikota sudah merubah sedemikian rupa jasa pelayanan publik menjadi lebih baik semoga ini akan berlanjut untuk selamanya,dengan adanya pengurusan melalui satu atap jadi lebih mudah dan cepat loket yang cukup banyak dan pelayanan cukup ramah thanks bu walikota sudah merubah sedemikian rupa jasa pelayanan publik menjadi lebih baik semoga ini akan berlanjut untuk selamanya,pengurusan atap mudah cepat loket pelayanan ramah thanks walikota merubah rupa jasa pelayanan publik semoga berlanjut,dengan adanya pengurusan melalui satu atap jadi lebih mudah dan cepat loket yang cukup banyak dan pelayanan cukup ramah thanks walikota sudah merubah sedemikian rupa jasa pelayanan publik menjadi lebih baik semoga ini akan berlanjut untuk selamanya
maps,"Pelayanan lambat, ngurus KTP dr Juli sampai sekarang gak selesai-selesai. Tolong bekerjalah secara profesional sebagai pelayanan publik",,pelayanan lambat ngurus ktp dr juli sampai sekarang gak selesai selesai tolong bekerjalah secara profesional sebagai pelayanan publik,pelayanan lambat ngurus ktp dari juli sampai sekarang tidak selesai selesai tolong bekerjalah secara profesional sebagai pelayanan publik,pelayanan lambat ngurus ktp juli tidak selesai selesai bekerjalah profesional pelayanan publik,pelayanan lambat ngurus ktp dari juli sampai sekarang tidak selesai selesai bekerjalah secara profesional sebagai pelayanan publik
maps,"Daftar online kurang maksimal... Verivikasi data foto KTP dan Selfi dgn KTP kok ukurannya di batasi bikin lama ruwet mondar mandir...
Mohon solusinya buat wargaa biasa yg kebingungan... Jgn d pukul rata dengan mereka yg banyak waktu luang...",,daftar online kurang maksimal verivikasi data foto ktp dan selfi dgn ktp kok ukurannya di batasi bikin lama ruwet mondar mandir mohon solusinya buat wargaa biasa yg kebingungan jgn d pukul rata dengan mereka yg banyak waktu luang,daftar online kurang maksimal verivikasi data foto ktp dan selfi dgn ktp kok ukurannya di batasi bikin lama ruwet mondar mandir mohon solusinya buat wargaa biasa yang kebingungan jgn d pukul rata dengan mereka yang banyak waktu luang,daftar online kurang maksimal verivikasi data foto ktp selfi dgn ktp ukurannya batasi bikin ruwet mondar mandir solusinya wargaa kebingungan jgn d luang,daftar online kurang maksimal verivikasi data foto ktp dan selfi dgn ktp kok ukurannya di batasi bikin lama ruwet mondar mandir solusinya buat wargaa biasa yang kebingungan jgn d pukul rata dengan mereka yang banyak waktu luang
maps,"Hanya validasi KK, antrian tidak jalan sm sekali smntara petugas sliweran nganggur bnyak komputer yg kosong tidak digunakan. Birokrasi yg bgtu buruk untuk kota Surabaya",,hanya validasi kk antrian tidak jalan sm sekali smntara petugas sliweran nganggur bnyak komputer yg kosong tidak digunakan birokrasi yg bgtu buruk untuk kota surabaya,hanya validasi kartu keluarga antrian tidak jalan sm sekali smntara petugas sliweran nganggur bnyak komputer yang kosong tidak digunakan birokrasi yang bgtu buruk untuk kota surabaya,validasi kartu keluarga antrian tidak jalan sm smntara petugas sliweran nganggur bnyak komputer kosong tidak birokrasi bgtu buruk kota,hanya validasi kartu keluarga antrian tidak jalan sm sekali smntara petugas sliweran nganggur bnyak komputer yang kosong tidak digunakan birokrasi yang bgtu buruk untuk kota
maps,"Cok,pemkot isone beri gaji buta kpd pns.sdg kan hasil nol!saya ngajukan akta kematian disuruh online padahal masyarakt blm mengerti ttg online.banyak file yg belum dimengerti! Mohon bi risma diperhatikan suara kita.",,cok pemkot isone beri gaji buta kpd pns sdg kan hasil nol saya ngajukan akta kematian disuruh online padahal masyarakt blm mengerti ttg online banyak file yg belum dimengerti mohon bi risma diperhatikan suara kita,cok pemkot isone beri gaji buta kepada pns sdg kan hasil nol saya ngajukan akta kematian disuruh online padahal masyarakt belum mengerti tentang online banyak file yang belum dimengerti mohon bi risma diperhatikan suara kita,pemkot isone gaji buta pns sdg hasil nol ngajukan akta kematian disuruh online masyarakt belum mengerti online file belum dimengerti bi risma diperhatikan,cok pemkot isone beri gaji buta kepada pns sdg kan hasil nol saya ngajukan akta kematian disuruh online padahal masyarakt belum mengerti tentang online banyak file yang belum dimengerti bi risma diperhatikan suara kita
maps,"Pelayanannya sangat cepat, apalagi dengan adanya IKD ataupun KNG yang kerennya menjadi elektronik tanpa perlu di cetak",,pelayanannya sangat cepat apalagi dengan adanya ikd ataupun kng yang kerennya menjadi elektronik tanpa perlu di cetak,pelayanannya sangat cepat apalagi dengan adanya ikd ataupun kng yang kerennya menjadi elektronik tanpa perlu di cetak,pelayanannya cepat ikd kng kerennya elektronik cetak,pelayanannya sangat cepat apalagi dengan adanya ikd ataupun kng yang kerennya menjadi elektronik tanpa perlu di cetak
maps,"parah, saya sudah buat pengajuaan EKTP tahun 2016, sampai sekarang belum jadi. Dari DISPENDUK dialihkan ke kecamatan gunung anyar (tempat sy tinggal) tapi pada saat sy urus di kecamatan, kecamatan pun layanannya buruk. Saya sudah pengajuan …",,parah saya sudah buat pengajuaan ektp tahun sampai sekarang belum jadi dari dispenduk dialihkan ke kecamatan gunung anyar tempat sy tinggal tapi pada saat sy urus di kecamatan kecamatan pun layanannya buruk saya sudah pengajuan,parah saya sudah buat pengajuaan ektp tahun sampai sekarang belum jadi dari dispenduk dialihkan ke kecamatan gunung anyar tempat sy tinggal tapi pada saat sy urus di kecamatan kecamatan pun layanannya buruk saya sudah pengajuan,parah pengajuaan ektp belum dispenduk dialihkan kecamatan gunung anyar sy tinggal sy urus kecamatan kecamatan layanannya buruk pengajuan,parah saya sudah buat pengajuaan ektp tahun sampai sekarang belum jadi dari dispenduk dialihkan ke kecamatan gunung anyar tempat sy tinggal tapi pada saat sy urus di kecamatan kecamatan pun layanannya buruk saya sudah pengajuan
maps,kualitas pelayanan yang sudah berbasis digital sangat memudahkan masyarakat dan tentunya mempersingkat waktu sehingga lebih efektif👍🏻 …,,kualitas pelayanan yang sudah berbasis digital sangat memudahkan masyarakat dan tentunya mempersingkat waktu sehingga lebih efektif,kualitas pelayanan yang sudah berbasis digital sangat memudahkan masyarakat dan tentunya mempersingkat waktu sehingga lebih efektif,kualitas pelayanan berbasis digital memudahkan masyarakat mempersingkat efektif,kualitas pelayanan yang sudah berbasis digital sangat memudahkan masyarakat dan tentunya mempersingkat waktu sehingga lebih efektif
maps,"Bagian depan pintu itu security atau apa dimeja luar, ngasi penjelasan salah semua saya riwa riwi info berbeda2. Briefing dulu biar ga salah kasi info, jgn hapean mulu klo kerja. Lu digaji buat ngelayanin rakyat. Info kok salah semua.! Tolol.!!!",,bagian depan pintu itu security atau apa dimeja luar ngasi penjelasan salah semua saya riwa riwi info berbeda briefing dulu biar ga salah kasi info jgn hapean mulu klo kerja lu digaji buat ngelayanin rakyat info kok salah semua tolol,bagian depan pintu itu security atau apa dimeja luar ngasi penjelasan salah semua saya riwa riwi info berbeda briefing dulu biar tidak salah kasi info jgn hapean mulu kalau kerja lu digaji buat ngelayanin rakyat info kok salah semua tolol,pintu security dimeja ngasi penjelasan salah riwa riwi info berbeda briefing biar tidak salah kasi info jgn hapean mulu kerja lu digaji ngelayanin rakyat info salah tolol,bagian depan pintu itu security atau apa dimeja luar ngasi penjelasan salah semua saya riwa riwi info berbeda briefing dulu biar tidak salah kasi info jgn hapean mulu kalau kerja lu digaji buat ngelayanin rakyat info kok salah semua tolol
